ID,Name,Age,Gender,Sales,Profit,Date,Category,Discount
420,David,25.0,Male,200.0,24.992101105845183,2023-01-01,,20.0
421,Bob,20.0,Other,400.0,24.992101105845183,,Electronics,5.0
422,David,25.0,Male,300.0,24.992101105845183,,,15.0
423,Bob,20.0,,400.0,20.0,2023-02-15,Electronics,5.0
424,Bob,25.0,,300.0,20.0,,Clothing,
425,Charlie,25.0,Female,200.0,30.0,,Grocery,20.0
426,Bob,35.0,Female,400.0,40.0,2023-01-01,,15.0
427,Alice,30.0,,248.95738893925656,20.0,2023-02-15,Furniture,15.0
428,Eve,20.0,Other,300.0,10.0,,Furniture,
429,Eve,25.0,Other,200.0,30.0,,,
430,David,35.0,Other,100.0,40.0,2023-02-15,Electronics,15.0
431,Bob,25.0,,300.0,10.0,2023-01-01,Furniture,
432,Alice,20.0,Male,300.0,24.992101105845183,2023-02-15,Furniture,
433,David,30.0,Female,248.95738893925656,20.0,2023-01-01,Clothing,20.0
434,Charlie,25.0,Male,300.0,10.0,2023-01-01,Clothing,5.0
435,David,25.0,,300.0,40.0,,Clothing,10.0
436,David,35.0,Male,248.95738893925656,30.0,2023-01-01,Furniture,15.0
437,Bob,25.0,Other,248.95738893925656,10.0,2023-01-01,Furniture,10.0
438,Charlie,35.0,Other,400.0,30.0,2023-02-15,,15.0
439,David,25.0,Male,200.0,24.992101105845183,2023-02-15,,15.0
440,Alice,30.0,,200.0,40.0,2023-01-01,Electronics,5.0
441,Alice,30.0,Male,400.0,40.0,,Furniture,15.0
442,Eve,25.0,Other,200.0,20.0,2023-02-15,,15.0
443,Charlie,35.0,Other,300.0,40.0,,,5.0
444,Charlie,25.0,,400.0,10.0,,Clothing,
445,Eve,25.0,Male,400.0,10.0,2023-02-15,Clothing,10.0
446,David,20.0,Other,200.0,10.0,2023-02-15,Clothing,15.0
447,Charlie,35.0,Other,100.0,24.992101105845183,,Grocery,5.0
448,Alice,30.0,Male,200.0,40.0,2023-01-01,,15.0
449,Alice,25.0,Male,100.0,40.0,2023-02-15,Clothing,5.0
450,Bob,30.0,Female,400.0,10.0,,Clothing,10.0
451,Charlie,35.0,,100.0,20.0,,Furniture,20.0
452,David,30.0,,300.0,20.0,2023-02-15,Clothing,
453,Eve,25.0,Male,248.95738893925656,40.0,,Furniture,20.0
454,Eve,35.0,,100.0,40.0,2023-02-15,Electronics,5.0
455,David,20.0,Other,248.95738893925656,30.0,,Clothing,15.0
456,Bob,25.0,Male,300.0,40.0,2023-02-15,Furniture,
457,Eve,25.0,Male,248.95738893925656,10.0,,Clothing,10.0
458,Charlie,25.0,Male,300.0,24.992101105845183,2023-01-01,Electronics,
459,Bob,35.0,Female,248.95738893925656,40.0,2023-01-01,Clothing,15.0
460,Charlie,25.0,,248.95738893925656,40.0,2023-02-15,Furniture,20.0
461,Alice,20.0,Female,200.0,10.0,2023-02-15,Electronics,5.0
462,Bob,20.0,Other,100.0,30.0,,Electronics,20.0
463,Eve,25.0,,248.95738893925656,40.0,,Electronics,
464,Bob,30.0,Female,400.0,20.0,,Grocery,15.0
465,Bob,35.0,Male,200.0,20.0,,Furniture,5.0
466,Bob,35.0,Female,100.0,20.0,2023-01-01,Grocery,15.0
467,Bob,30.0,Male,200.0,24.992101105845183,,Electronics,15.0
468,Charlie,20.0,Female,100.0,24.992101105845183,,Grocery,
469,Alice,20.0,Female,300.0,40.0,2023-01-01,Clothing,20.0
470,David,25.0,Female,248.95738893925656,40.0,2023-01-01,Grocery,15.0
471,Bob,25.0,Male,400.0,40.0,,,15.0
472,Eve,25.0,Female,200.0,24.992101105845183,,Electronics,15.0
473,Bob,25.0,,200.0,40.0,,Electronics,5.0
474,Eve,25.0,,200.0,10.0,2023-02-15,Furniture,15.0
475,Charlie,25.0,,200.0,30.0,2023-01-01,Clothing,15.0
476,Eve,30.0,Male,248.95738893925656,20.0,2023-02-15,Furniture,
477,David,25.0,Male,100.0,20.0,2023-02-15,Grocery,15.0
478,Alice,30.0,,248.95738893925656,10.0,,,15.0
479,Eve,25.0,,300.0,40.0,2023-01-01,,
480,Eve,25.0,,248.95738893925656,24.992101105845183,2023-02-15,,5.0
481,Alice,30.0,Other,248.95738893925656,40.0,,,20.0
482,David,30.0,,300.0,40.0,,Clothing,
483,Bob,30.0,Female,248.95738893925656,20.0,2023-01-01,Grocery,5.0
484,Eve,25.0,Other,100.0,20.0,2023-02-15,,20.0
485,Alice,35.0,Other,400.0,24.992101105845183,,Electronics,15.0
486,Charlie,25.0,Male,300.0,20.0,2023-02-15,Grocery,
487,Alice,30.0,Female,200.0,40.0,,Clothing,15.0
488,Charlie,35.0,Male,100.0,10.0,,,
489,David,25.0,Male,400.0,24.992101105845183,,Clothing,20.0
490,Bob,25.0,Female,100.0,10.0,2023-01-01,,5.0
491,Alice,30.0,Male,100.0,40.0,2023-02-15,Electronics,
492,Eve,30.0,Female,200.0,24.992101105845183,,Grocery,5.0
493,David,25.0,Female,400.0,10.0,2023-02-15,Electronics,15.0
494,Alice,35.0,Male,100.0,24.992101105845183,,,15.0
495,Eve,35.0,,200.0,40.0,,Furniture,20.0
496,Alice,30.0,Male,300.0,24.992101105845183,2023-01-01,Grocery,20.0
497,Charlie,25.0,Other,200.0,40.0,,Clothing,10.0
498,Alice,30.0,Male,248.95738893925656,24.992101105845183,2023-01-01,,10.0
499,Alice,25.0,Female,200.0,24.992101105845183,2023-02-15,Electronics,20.0
500,Alice,25.0,Other,200.0,20.0,,Furniture,15.0
501,David,30.0,Female,200.0,40.0,,,5.0
502,Alice,20.0,,100.0,30.0,2023-01-01,Clothing,20.0
503,Eve,35.0,,400.0,24.992101105845183,,Electronics,5.0
504,Charlie,25.0,Other,200.0,10.0,2023-01-01,Grocery,10.0
505,Charlie,25.0,,200.0,20.0,2023-01-01,Furniture,5.0
506,Alice,20.0,,248.95738893925656,20.0,2023-02-15,,20.0
507,David,25.0,Male,248.95738893925656,24.992101105845183,2023-02-15,,15.0
508,David,20.0,Male,300.0,30.0,,,20.0
509,Eve,20.0,,300.0,20.0,2023-01-01,,
510,Alice,25.0,,248.95738893925656,40.0,2023-02-15,Electronics,
511,Charlie,35.0,Male,400.0,24.992101105845183,2023-01-01,Grocery,
512,David,20.0,,300.0,24.992101105845183,2023-01-01,Clothing,15.0
513,Alice,25.0,,400.0,30.0,2023-01-01,Furniture,20.0
514,David,30.0,Female,248.95738893925656,40.0,2023-02-15,,
515,David,20.0,,300.0,40.0,2023-01-01,,20.0
516,Charlie,20.0,Other,200.0,30.0,2023-01-01,Grocery,10.0
517,Bob,25.0,Female,248.95738893925656,10.0,,Grocery,
518,Eve,35.0,Other,300.0,40.0,2023-01-01,Electronics,
519,Eve,20.0,,400.0,10.0,,Electronics,15.0
520,Charlie,20.0,Male,400.0,10.0,2023-01-01,Electronics,20.0
521,David,35.0,Female,300.0,24.992101105845183,,Furniture,15.0
522,Alice,25.0,Male,400.0,24.992101105845183,2023-02-15,Electronics,15.0
523,David,20.0,Female,300.0,20.0,2023-02-15,,20.0
524,Charlie,35.0,Male,300.0,24.992101105845183,,Electronics,10.0
525,Eve,20.0,Female,400.0,40.0,2023-01-01,Furniture,20.0
526,David,30.0,Female,100.0,40.0,,Electronics,10.0
527,Eve,25.0,Other,200.0,10.0,,Electronics,15.0
528,Alice,30.0,Male,248.95738893925656,40.0,,,10.0
529,Eve,20.0,Other,200.0,24.992101105845183,2023-02-15,,10.0
530,Eve,25.0,Other,248.95738893925656,24.992101105845183,2023-01-01,,10.0
531,Bob,25.0,Male,248.95738893925656,24.992101105845183,2023-01-01,Electronics,
532,Bob,30.0,Female,200.0,30.0,,,
533,Bob,35.0,Other,300.0,40.0,,Grocery,15.0
534,Eve,25.0,Male,400.0,20.0,,Clothing,20.0
535,Charlie,30.0,Female,100.0,40.0,,Clothing,10.0
536,Eve,35.0,Other,100.0,40.0,2023-01-01,,
537,Charlie,20.0,Other,100.0,30.0,,Furniture,20.0
538,Charlie,35.0,Other,200.0,40.0,,,10.0
539,Bob,30.0,Female,200.0,10.0,,,20.0
540,David,30.0,Other,300.0,24.992101105845183,2023-02-15,Electronics,5.0
541,Alice,20.0,Female,100.0,24.992101105845183,,Furniture,10.0
542,Bob,35.0,,300.0,30.0,2023-01-01,,20.0
543,Bob,35.0,Other,100.0,24.992101105845183,,Grocery,10.0
544,David,20.0,,200.0,10.0,2023-01-01,Clothing,10.0
545,Alice,35.0,Male,400.0,30.0,2023-01-01,Grocery,5.0
546,Eve,20.0,Other,400.0,20.0,,Grocery,20.0
547,Eve,25.0,Male,400.0,24.992101105845183,,Grocery,15.0
548,Bob,30.0,Male,400.0,40.0,,Furniture,
549,Alice,25.0,Male,248.95738893925656,10.0,2023-02-15,Furniture,10.0
550,Bob,25.0,,100.0,10.0,2023-02-15,Furniture,10.0
551,Charlie,25.0,Female,400.0,24.992101105845183,,Clothing,10.0
552,Bob,25.0,,248.95738893925656,20.0,,Electronics,10.0
553,Bob,20.0,,248.95738893925656,40.0,,,
554,Eve,35.0,Male,248.95738893925656,20.0,,,15.0
555,Eve,25.0,Other,300.0,20.0,2023-01-01,Electronics,5.0
556,Eve,25.0,Female,300.0,24.992101105845183,,,15.0
557,Charlie,25.0,Male,248.95738893925656,40.0,,Grocery,
558,Eve,25.0,Female,400.0,24.992101105845183,2023-02-15,Clothing,20.0
559,Alice,25.0,,100.0,24.992101105845183,,,5.0
560,David,25.0,Female,200.0,10.0,,Clothing,5.0
561,Alice,35.0,Female,300.0,24.992101105845183,2023-02-15,Electronics,20.0
562,Alice,25.0,Other,400.0,30.0,,,10.0
563,Eve,25.0,Male,400.0,40.0,,Clothing,
564,David,20.0,Female,200.0,10.0,,Grocery,20.0
565,David,30.0,Female,200.0,40.0,2023-01-01,Grocery,15.0
566,David,30.0,,400.0,10.0,,Electronics,15.0
567,Charlie,30.0,,200.0,30.0,2023-01-01,Furniture,20.0
568,Eve,25.0,Female,400.0,24.992101105845183,2023-02-15,,
569,David,25.0,Male,200.0,10.0,2023-02-15,Grocery,5.0
570,Charlie,25.0,Female,200.0,10.0,,Grocery,5.0
571,Bob,35.0,Female,400.0,10.0,,Electronics,10.0
572,Bob,20.0,Other,248.95738893925656,30.0,2023-02-15,Grocery,
573,Charlie,20.0,Male,400.0,40.0,2023-01-01,,15.0
574,Charlie,30.0,Other,100.0,30.0,2023-02-15,Electronics,15.0
575,Eve,30.0,Male,200.0,10.0,2023-02-15,Clothing,10.0
576,Eve,30.0,Male,300.0,10.0,2023-01-01,Electronics,15.0
577,Bob,25.0,Male,200.0,24.992101105845183,2023-02-15,,10.0
578,David,35.0,Other,100.0,30.0,,,10.0
579,Bob,35.0,Other,300.0,30.0,,Clothing,20.0
580,David,35.0,Other,300.0,20.0,2023-02-15,Electronics,5.0
581,David,35.0,,400.0,40.0,,,
582,Eve,30.0,Other,248.95738893925656,20.0,,,
583,Alice,20.0,,400.0,20.0,2023-02-15,Clothing,5.0
584,Alice,30.0,,300.0,40.0,,Furniture,
585,Charlie,35.0,,300.0,24.992101105845183,2023-02-15,Electronics,15.0
586,Eve,30.0,Female,248.95738893925656,24.992101105845183,2023-02-15,,15.0
587,David,35.0,Female,200.0,40.0,,Grocery,
588,Alice,25.0,Female,248.95738893925656,40.0,2023-02-15,Clothing,20.0
589,David,20.0,,400.0,30.0,,Furniture,
590,Alice,25.0,,200.0,30.0,,Furniture,10.0
591,Alice,25.0,Male,400.0,30.0,2023-02-15,Clothing,10.0
592,Alice,30.0,,248.95738893925656,30.0,,Furniture,5.0
593,Eve,25.0,Female,200.0,10.0,,,15.0
594,Bob,30.0,,248.95738893925656,10.0,,Furniture,20.0
595,David,25.0,,100.0,24.992101105845183,,Electronics,
596,Eve,35.0,Male,300.0,10.0,2023-02-15,Grocery,10.0
597,Eve,35.0,,200.0,10.0,2023-02-15,,15.0
598,Eve,30.0,Other,300.0,30.0,,Clothing,15.0
599,Eve,35.0,Male,100.0,30.0,2023-01-01,Grocery,20.0
600,Eve,25.0,,200.0,40.0,2023-02-15,,20.0
601,Charlie,35.0,,300.0,30.0,2023-02-15,Grocery,20.0
602,David,25.0,Male,300.0,40.0,,Furniture,20.0
603,Eve,25.0,,200.0,40.0,2023-01-01,Clothing,10.0
604,David,25.0,Female,300.0,10.0,2023-01-01,Clothing,20.0
605,Charlie,20.0,Other,300.0,30.0,,Electronics,15.0
606,Charlie,20.0,Other,200.0,10.0,,Furniture,15.0
607,David,20.0,Female,300.0,30.0,,Electronics,
608,Alice,30.0,,300.0,10.0,2023-02-15,Electronics,15.0
609,Bob,30.0,,400.0,10.0,,Furniture,15.0
610,Alice,30.0,Other,400.0,10.0,2023-02-15,,10.0
611,Alice,25.0,,100.0,24.992101105845183,2023-01-01,Electronics,15.0
612,Alice,30.0,Other,400.0,10.0,,Grocery,5.0
613,Eve,25.0,Other,400.0,20.0,,,15.0
614,Charlie,20.0,Female,100.0,20.0,2023-02-15,Furniture,
615,Alice,25.0,Other,300.0,20.0,2023-02-15,Clothing,
616,Charlie,20.0,,300.0,40.0,2023-01-01,,20.0
617,David,30.0,,400.0,10.0,,Electronics,10.0
618,Bob,25.0,Male,100.0,20.0,2023-01-01,Grocery,
619,David,35.0,,300.0,40.0,2023-02-15,Furniture,5.0
620,David,25.0,Male,248.95738893925656,20.0,,Clothing,5.0
621,Eve,30.0,Other,200.0,30.0,,Grocery,20.0
622,Bob,30.0,,200.0,24.992101105845183,2023-01-01,Clothing,10.0
623,David,25.0,Female,200.0,10.0,,Furniture,10.0
624,David,25.0,Female,400.0,24.992101105845183,2023-01-01,,15.0
625,Bob,35.0,Female,200.0,24.992101105845183,,Electronics,5.0
626,Bob,30.0,Other,200.0,30.0,,Furniture,5.0
627,David,30.0,Other,248.95738893925656,30.0,,Grocery,5.0
628,Bob,20.0,Male,300.0,30.0,,,5.0
629,David,25.0,Female,248.95738893925656,40.0,2023-02-15,Clothing,
630,David,25.0,Male,400.0,20.0,,,10.0
631,Eve,20.0,Male,200.0,10.0,2023-01-01,,15.0
632,Alice,25.0,,300.0,30.0,2023-02-15,Grocery,
633,David,25.0,,200.0,10.0,2023-01-01,Electronics,10.0
634,Charlie,25.0,Female,200.0,10.0,2023-01-01,,20.0
635,Alice,25.0,Other,400.0,10.0,2023-02-15,,5.0
636,Alice,20.0,,200.0,30.0,2023-01-01,Electronics,15.0
637,Alice,35.0,Other,100.0,30.0,,Electronics,10.0
638,Eve,25.0,Male,300.0,20.0,2023-02-15,Clothing,20.0
639,David,25.0,Male,300.0,30.0,2023-01-01,Clothing,5.0
640,Eve,35.0,Male,100.0,30.0,2023-01-01,Electronics,20.0
641,David,20.0,Male,400.0,10.0,,Furniture,20.0
642,Eve,35.0,Female,200.0,20.0,,Electronics,
643,Eve,20.0,Male,200.0,24.992101105845183,2023-01-01,Clothing,20.0
644,Charlie,25.0,,300.0,30.0,2023-02-15,Grocery,
645,Eve,20.0,Male,400.0,30.0,,Grocery,
646,Bob,25.0,Other,400.0,24.992101105845183,2023-01-01,,20.0
647,Charlie,25.0,,400.0,10.0,2023-01-01,Grocery,10.0
648,Eve,20.0,Other,200.0,20.0,2023-01-01,Clothing,20.0
649,Alice,30.0,Other,400.0,10.0,,Grocery,20.0
650,Bob,20.0,Female,100.0,40.0,2023-02-15,Furniture,10.0
651,Bob,25.0,Female,248.95738893925656,30.0,2023-01-01,Electronics,5.0
652,Bob,25.0,Other,400.0,40.0,,Electronics,15.0
653,Charlie,30.0,Other,248.95738893925656,30.0,2023-01-01,Clothing,5.0
654,Eve,25.0,Male,200.0,40.0,2023-01-01,,20.0
655,Eve,30.0,,400.0,24.992101105845183,2023-02-15,Electronics,5.0
656,Alice,25.0,Male,300.0,30.0,,Grocery,15.0
657,Alice,30.0,Female,200.0,30.0,,Furniture,5.0
658,Bob,20.0,Female,100.0,40.0,2023-02-15,,15.0
659,Alice,30.0,Male,100.0,20.0,,,5.0
660,Charlie,25.0,,248.95738893925656,40.0,,,
661,Eve,20.0,Other,248.95738893925656,30.0,,Electronics,20.0
662,Bob,35.0,Male,300.0,30.0,,,15.0
663,Alice,25.0,Female,300.0,20.0,,Clothing,20.0
664,Charlie,25.0,,100.0,10.0,2023-02-15,Grocery,
665,Charlie,30.0,Female,400.0,20.0,2023-01-01,Furniture,5.0
666,Alice,20.0,,100.0,10.0,,Grocery,20.0
667,Eve,35.0,,100.0,30.0,2023-01-01,Clothing,5.0
668,Alice,20.0,,300.0,24.992101105845183,,Clothing,5.0
669,Bob,25.0,Male,248.95738893925656,24.992101105845183,2023-01-01,Grocery,20.0
670,Alice,20.0,Male,300.0,40.0,2023-01-01,Electronics,15.0
671,Charlie,35.0,Male,300.0,20.0,2023-02-15,Clothing,15.0
672,Alice,30.0,,300.0,20.0,2023-01-01,,20.0
673,Eve,25.0,,100.0,24.992101105845183,,Furniture,15.0
674,David,20.0,Female,400.0,10.0,2023-01-01,Furniture,10.0
675,Alice,25.0,Other,100.0,20.0,,Clothing,5.0
676,Eve,25.0,Male,200.0,10.0,2023-01-01,,20.0
677,Eve,30.0,,300.0,10.0,2023-01-01,Grocery,
678,Charlie,30.0,Female,300.0,10.0,,Furniture,20.0
679,Eve,20.0,Female,200.0,10.0,,,20.0
680,Eve,30.0,Female,300.0,40.0,,,5.0
681,Eve,20.0,Male,300.0,40.0,,Electronics,
682,Eve,20.0,Male,300.0,24.992101105845183,,Clothing,5.0
683,Bob,25.0,Other,200.0,40.0,,,15.0
684,Bob,30.0,Female,100.0,20.0,,Grocery,20.0
685,Charlie,20.0,Male,300.0,40.0,2023-01-01,Furniture,5.0
686,Alice,25.0,Female,400.0,20.0,2023-02-15,Electronics,10.0
687,Eve,35.0,,200.0,20.0,,Grocery,20.0
688,Alice,25.0,Female,248.95738893925656,10.0,,Furniture,15.0
689,Alice,25.0,Other,200.0,24.992101105845183,2023-01-01,Clothing,5.0
690,Charlie,20.0,Male,100.0,10.0,,Grocery,5.0
691,Eve,25.0,,200.0,10.0,,Furniture,10.0
692,Eve,25.0,Male,248.95738893925656,40.0,2023-02-15,Electronics,15.0
693,David,25.0,,400.0,40.0,2023-01-01,Furniture,10.0
694,Alice,25.0,Female,248.95738893925656,20.0,,,20.0
695,Alice,20.0,Female,200.0,40.0,,Electronics,
696,Bob,30.0,Other,248.95738893925656,40.0,,Grocery,5.0
697,David,25.0,Other,200.0,30.0,2023-02-15,Clothing,10.0
698,Bob,25.0,,400.0,20.0,,Electronics,5.0
699,Bob,20.0,Other,400.0,20.0,,Electronics,5.0
700,Bob,35.0,Other,100.0,30.0,2023-01-01,Electronics,10.0
701,Charlie,25.0,Other,400.0,20.0,,Furniture,5.0
702,Charlie,35.0,Other,300.0,24.992101105845183,2023-01-01,,15.0
703,Bob,35.0,Female,248.95738893925656,24.992101105845183,,Clothing,15.0
704,David,25.0,Other,248.95738893925656,30.0,2023-02-15,Clothing,
705,Alice,20.0,Female,200.0,40.0,,,15.0
706,David,35.0,Female,400.0,24.992101105845183,2023-02-15,Furniture,10.0
707,Eve,20.0,Male,100.0,30.0,2023-02-15,Furniture,15.0
708,Charlie,25.0,Female,100.0,24.992101105845183,2023-01-01,,
709,Alice,20.0,Female,100.0,10.0,,,20.0
710,Alice,25.0,Other,300.0,30.0,,Grocery,20.0
711,Eve,35.0,Female,400.0,20.0,,Furniture,10.0
712,Eve,20.0,,100.0,24.992101105845183,2023-02-15,Electronics,
713,Bob,30.0,Other,300.0,20.0,,Clothing,15.0
714,Charlie,20.0,Other,248.95738893925656,30.0,,Furniture,
715,Charlie,35.0,Other,200.0,24.992101105845183,,,5.0
716,David,25.0,Male,400.0,20.0,,Electronics,
717,Bob,25.0,Other,400.0,40.0,2023-01-01,Grocery,15.0
718,Bob,35.0,Female,248.95738893925656,40.0,,Grocery,10.0
719,Bob,25.0,,400.0,10.0,,Electronics,5.0
720,Bob,25.0,Other,400.0,30.0,,Electronics,
721,Charlie,25.0,Other,400.0,20.0,2023-02-15,,20.0
722,Charlie,25.0,,400.0,10.0,,,15.0
723,Bob,35.0,Other,300.0,30.0,2023-02-15,Clothing,10.0
724,David,25.0,Male,300.0,40.0,,Clothing,15.0
725,Alice,25.0,Female,200.0,20.0,2023-01-01,Grocery,
726,Alice,25.0,,400.0,24.992101105845183,2023-02-15,Electronics,10.0
727,David,25.0,,248.95738893925656,40.0,,Grocery,20.0
728,Bob,20.0,Male,100.0,24.992101105845183,,,5.0
729,Charlie,30.0,Female,200.0,24.992101105845183,,Furniture,
730,Alice,20.0,Male,100.0,20.0,2023-01-01,,10.0
731,Eve,25.0,Female,100.0,20.0,,Furniture,5.0
732,Eve,30.0,Male,400.0,24.992101105845183,2023-01-01,Electronics,10.0
733,David,30.0,Other,248.95738893925656,10.0,,Electronics,
734,Bob,25.0,Male,100.0,24.992101105845183,2023-02-15,Electronics,10.0
735,Alice,25.0,,100.0,24.992101105845183,,Clothing,20.0
736,Bob,25.0,,200.0,20.0,2023-02-15,Clothing,10.0
737,Alice,25.0,,248.95738893925656,30.0,2023-02-15,Furniture,
738,David,35.0,Male,248.95738893925656,40.0,2023-02-15,Grocery,10.0
739,David,25.0,,100.0,20.0,2023-02-15,Grocery,5.0
740,Eve,35.0,,248.95738893925656,10.0,,Furniture,5.0
741,Bob,25.0,Other,200.0,40.0,,Clothing,15.0
742,Eve,25.0,Other,200.0,20.0,,,15.0
743,Bob,35.0,Female,200.0,20.0,,Furniture,20.0
744,Eve,20.0,Female,400.0,30.0,,Grocery,5.0
745,Charlie,35.0,Female,100.0,10.0,2023-02-15,Furniture,15.0
746,Charlie,25.0,Male,248.95738893925656,10.0,2023-01-01,Furniture,10.0
747,Charlie,35.0,Female,200.0,20.0,2023-02-15,Electronics,20.0
748,Charlie,25.0,Male,100.0,30.0,,Clothing,
749,Alice,25.0,Male,100.0,20.0,2023-02-15,Electronics,15.0
750,Charlie,25.0,Female,400.0,24.992101105845183,,Clothing,15.0
751,David,30.0,Female,248.95738893925656,24.992101105845183,,Furniture,5.0
752,David,25.0,Male,248.95738893925656,30.0,2023-02-15,Clothing,20.0
753,Alice,20.0,Other,200.0,20.0,2023-02-15,Grocery,5.0
754,Charlie,25.0,,200.0,30.0,2023-01-01,Electronics,5.0
755,Charlie,35.0,,100.0,20.0,2023-02-15,Furniture,20.0
756,Charlie,35.0,,248.95738893925656,20.0,2023-02-15,Grocery,10.0
757,Eve,20.0,Other,248.95738893925656,24.992101105845183,2023-01-01,Clothing,15.0
758,Bob,25.0,Male,200.0,40.0,2023-02-15,Clothing,5.0
759,Eve,25.0,Female,300.0,10.0,2023-02-15,Grocery,15.0
760,Bob,20.0,Male,100.0,10.0,2023-02-15,Clothing,20.0
761,Charlie,25.0,Male,248.95738893925656,30.0,2023-02-15,Electronics,10.0
762,Charlie,25.0,Female,400.0,10.0,2023-02-15,,
763,Eve,35.0,Other,400.0,24.992101105845183,,Clothing,10.0
764,Eve,25.0,,300.0,40.0,2023-02-15,Furniture,20.0
765,Bob,30.0,,200.0,20.0,2023-01-01,Clothing,10.0
766,David,25.0,Male,200.0,20.0,2023-02-15,Furniture,
767,Bob,30.0,Other,200.0,24.992101105845183,,Clothing,5.0
768,Eve,25.0,,400.0,10.0,2023-01-01,Clothing,10.0
769,Eve,30.0,Other,200.0,20.0,2023-01-01,Furniture,20.0
770,Alice,35.0,Female,400.0,10.0,2023-02-15,Electronics,10.0
771,Eve,25.0,Male,300.0,24.992101105845183,,,
772,Alice,30.0,Male,100.0,20.0,,,20.0
773,David,30.0,Other,248.95738893925656,30.0,,Electronics,10.0
774,Bob,35.0,,300.0,40.0,2023-02-15,Clothing,20.0
775,Bob,30.0,Other,400.0,10.0,,,
776,Alice,20.0,Female,300.0,10.0,,Electronics,5.0
777,Bob,35.0,,248.95738893925656,10.0,,Electronics,
778,Eve,20.0,,100.0,10.0,2023-02-15,,5.0
779,Charlie,35.0,Other,248.95738893925656,24.992101105845183,,Furniture,15.0
780,Alice,30.0,Female,400.0,24.992101105845183,2023-02-15,Grocery,
781,Bob,20.0,,248.95738893925656,24.992101105845183,,Furniture,5.0
782,Alice,30.0,Male,300.0,24.992101105845183,,Clothing,15.0
783,Alice,35.0,Female,200.0,20.0,2023-01-01,Furniture,15.0
784,Charlie,30.0,,300.0,24.992101105845183,2023-02-15,Grocery,15.0
785,Eve,20.0,Other,400.0,20.0,,Grocery,20.0
786,Alice,20.0,,100.0,30.0,2023-01-01,Electronics,
787,Bob,30.0,Male,248.95738893925656,24.992101105845183,2023-01-01,Clothing,
788,David,25.0,Female,100.0,30.0,2023-01-01,Electronics,
789,Alice,35.0,,400.0,24.992101105845183,2023-01-01,Furniture,
790,Alice,35.0,Male,248.95738893925656,30.0,2023-02-15,Furniture,20.0
791,Charlie,30.0,,300.0,40.0,,,
792,Eve,25.0,,300.0,30.0,2023-01-01,Electronics,5.0
793,David,20.0,Female,400.0,20.0,,Electronics,15.0
794,Bob,25.0,Other,248.95738893925656,10.0,,Electronics,20.0
795,David,25.0,Other,300.0,30.0,,Electronics,20.0
796,Bob,30.0,Male,400.0,10.0,,Grocery,
797,Eve,25.0,Male,400.0,40.0,2023-02-15,,15.0
798,Bob,25.0,Male,100.0,40.0,2023-02-15,Clothing,5.0
799,Charlie,35.0,Female,300.0,20.0,2023-01-01,Clothing,15.0
800,Charlie,20.0,Other,248.95738893925656,20.0,,Clothing,10.0
801,Charlie,25.0,Male,300.0,30.0,2023-02-15,Grocery,15.0
802,Charlie,25.0,Male,300.0,24.992101105845183,2023-02-15,,5.0
803,David,20.0,,300.0,40.0,2023-02-15,,5.0
804,Eve,20.0,,400.0,10.0,2023-01-01,Grocery,5.0
805,Bob,30.0,Male,200.0,24.992101105845183,2023-02-15,Electronics,20.0
806,Bob,25.0,,200.0,40.0,,Furniture,20.0
807,Charlie,30.0,,100.0,30.0,2023-02-15,Electronics,10.0
808,Charlie,25.0,,300.0,40.0,2023-02-15,Clothing,15.0
809,Alice,35.0,Female,200.0,20.0,2023-01-01,Electronics,
810,Eve,30.0,Male,100.0,10.0,,Grocery,10.0
811,David,30.0,Male,400.0,10.0,2023-02-15,Clothing,
812,Bob,25.0,,300.0,20.0,,Furniture,
813,Alice,30.0,Female,248.95738893925656,24.992101105845183,,Clothing,10.0
814,Alice,25.0,,400.0,20.0,2023-02-15,Electronics,15.0
815,Bob,25.0,Female,100.0,10.0,2023-01-01,,
816,David,30.0,Male,400.0,30.0,,,20.0
817,Alice,30.0,,248.95738893925656,24.992101105845183,,,20.0
818,Alice,35.0,Male,400.0,40.0,2023-02-15,Clothing,10.0
819,Eve,30.0,Female,100.0,30.0,,,
820,David,20.0,Other,248.95738893925656,24.992101105845183,,Grocery,10.0
821,Alice,25.0,Female,248.95738893925656,10.0,,Furniture,20.0
822,David,20.0,Other,400.0,10.0,2023-02-15,,10.0
823,Bob,25.0,Male,248.95738893925656,30.0,,Grocery,
824,Charlie,35.0,Male,400.0,24.992101105845183,,Grocery,
825,Alice,30.0,,300.0,40.0,,Clothing,20.0
826,Eve,30.0,Other,248.95738893925656,40.0,2023-01-01,Clothing,5.0
827,Bob,30.0,Female,400.0,20.0,2023-02-15,Furniture,5.0
828,David,25.0,Male,300.0,30.0,2023-02-15,Furniture,15.0
829,Bob,30.0,Other,248.95738893925656,24.992101105845183,,Electronics,20.0
830,Alice,20.0,Female,300.0,30.0,2023-01-01,Furniture,15.0
831,David,30.0,Other,248.95738893925656,40.0,,Clothing,20.0
832,Charlie,35.0,Female,100.0,24.992101105845183,,Grocery,
833,Bob,20.0,Female,100.0,10.0,2023-02-15,Electronics,20.0
834,Alice,30.0,Female,400.0,10.0,2023-01-01,Furniture,10.0
835,Eve,30.0,Female,200.0,24.992101105845183,,Grocery,15.0
